month_period,value
2021-11-27,0.0
2021-11-28,43.0
2021-11-29,0.0
2021-11-30,0.0
2021-12-01,0.0
2021-12-02,0.0
2021-12-03,0.0
2021-12-04,0.0
2021-12-05,0.0
2021-12-06,43.0
2021-12-07,297.0
2021-12-09,0.0
2021-12-10,15.0
2021-12-11,130.0
2021-12-12,81.0
2021-12-13,0.0
2021-12-14,0.0
2021-12-15,5.0
2021-12-16,0.0
2021-12-17,0.0
2021-12-18,8.0
2021-12-19,91.0
2021-12-20,0.0
2021-12-21,81.0
2021-12-24,0.0
2021-12-25,8.0
2021-12-26,0.0
2021-12-27,0.0
2021-12-28,0.0
2021-12-29,28.0
2021-12-30,0.0
2021-12-31,0.0
2022-01-01,0.0
2022-01-02,41.0
2022-01-03,25.0
2022-01-04,0.0
2022-01-05,0.0
2022-01-06,8.0
2022-01-08,0.0
2022-01-09,0.0
2022-01-10,622.0
2022-01-11,0.0
2022-01-12,0.0
2022-01-13,0.0
2022-01-14,0.0
2022-01-17,0.0
2022-01-18,0.0
2022-01-19,5.0
2022-01-20,404.0
2022-01-22,0.0
2022-01-23,0.0
2022-01-24,0.0
2022-01-25,91.0
2022-01-26,0.0
2022-01-27,0.0
2022-01-28,0.0
2022-01-29,0.0
2022-01-30,0.0
2022-01-31,0.0
2022-02-01,0.0
2022-02-04,53.0
2022-02-05,0.0
2022-02-06,0.0
2022-02-07,0.0
2022-02-08,0.0
2022-02-09,0.0
2022-02-11,0.0
2022-02-12,0.0
2022-02-13,0.0
2022-02-14,0.0
2022-02-15,0.0
