month_period,value
2021-09-15,127.0
2021-09-16,10.0
2021-09-17,0.0
2021-09-18,0.0
2021-09-19,0.0
2021-09-20,0.0
2021-09-21,0.0
2021-09-22,3.0
2021-09-23,0.0
2021-09-24,0.0
2021-09-25,0.0
2021-09-27,0.0
2021-09-28,0.0
2021-09-29,5.0
2021-09-30,15.0
2021-10-01,0.0
2021-10-02,0.0
2021-10-03,20.0
2021-10-04,0.0
2021-10-06,10.0
2021-10-07,0.0
2021-10-08,0.0
2021-10-09,0.0
2021-10-10,0.0
2021-10-11,0.0
2021-10-12,0.0
2021-10-13,0.0
2021-10-14,0.0
2021-10-15,0.0
2021-10-16,38.0
2021-10-17,0.0
2021-10-18,0.0
2021-10-19,0.0
2021-10-20,0.0
2021-10-21,10.0
2021-10-22,0.0
2021-10-23,0.0
2021-10-24,0.0
2021-10-25,0.0
2021-10-26,0.0
2021-10-27,0.0
2021-10-28,267.0
2021-10-29,5.0
2021-10-30,5.0
2021-10-31,0.0
2021-11-01,0.0
2021-11-02,0.0
2021-11-03,0.0
2021-11-04,10.0
2021-11-05,0.0
2021-11-06,0.0
2021-11-07,0.0
2021-11-08,0.0
2021-11-09,0.0
2021-11-10,0.0
2021-11-11,0.0
2021-11-12,43.0
2021-11-13,0.0
2021-11-14,0.0
2021-11-15,0.0
2021-11-16,0.0
2021-11-17,0.0
2021-11-18,0.0
2021-11-19,5.0
2021-11-20,0.0
2021-11-21,0.0
2021-11-22,130.0
2021-11-26,66.0
2021-11-27,0.0
2021-11-28,10.0
2021-11-29,20.0
2021-11-30,0.0
2021-12-01,0.0
2021-12-02,0.0
2021-12-03,0.0
2021-12-04,0.0
2021-12-05,0.0
2021-12-06,0.0
2021-12-07,310.0
2021-12-08,0.0
2021-12-09,0.0
2021-12-10,0.0
2021-12-11,117.0
2021-12-12,127.0
2021-12-13,0.0
2021-12-14,0.0
2021-12-15,0.0
2021-12-16,0.0
2021-12-17,0.0
2021-12-18,8.0
2021-12-19,119.0
2021-12-20,0.0
2021-12-21,109.0
2021-12-23,0.0
2021-12-24,0.0
2021-12-27,0.0
2021-12-28,0.0
2021-12-29,66.0
2021-12-30,3.0
2021-12-31,51.0
2022-01-01,0.0
2022-01-02,13.0
2022-01-03,23.0
2022-01-04,0.0
2022-01-05,0.0
2022-01-07,5.0
2022-01-10,665.0
2022-01-16,124.0
2022-01-20,429.0
2022-01-25,89.0
2022-02-02,18.0
2022-02-04,79.0
2022-02-18,371.0
2022-02-21,10.0
2022-02-22,20.0
2022-02-27,33.0
2022-03-08,10.0
2022-03-09,1021.0
2022-03-12,23.0
2022-03-15,91.0
2022-03-16,206.0
2022-03-18,246.0
2022-03-19,69.0
2022-03-23,610.0
2022-03-31,457.0
2022-04-05,544.0
2022-04-11,152.0
2022-04-13,218.0
2022-04-14,450.0
2022-04-16,15.0
2022-04-17,218.0
2022-04-18,323.0
2022-04-26,23.0
2022-04-29,0.0
2022-05-01,28.0
2022-05-02,0.0
2022-05-03,0.0
2022-05-04,0.0
2022-05-05,0.0
2022-05-06,64.0
2022-05-07,0.0
2022-05-08,0.0
2022-05-09,0.0
2022-05-10,0.0
2022-05-11,0.0
2022-05-12,0.0
2022-05-13,155.0
2022-05-14,112.0
2022-05-15,15.0
2022-05-16,0.0
2022-05-17,0.0
2022-05-18,0.0
2022-05-19,0.0
2022-05-20,0.0
2022-05-21,0.0
2022-05-22,0.0
2022-05-23,36.0
2022-05-24,0.0
2022-05-25,508.0
2022-05-26,302.0
2022-05-27,0.0
2022-05-28,0.0
2022-05-29,0.0
2022-05-30,0.0
2022-05-31,0.0
2022-06-01,0.0
2022-06-02,5.0
2022-06-03,97.0
2022-06-04,41.0
2022-06-05,0.0
2022-06-06,0.0
2022-06-07,0.0
2022-06-08,0.0
2022-06-09,3.0
2022-06-10,0.0
2022-06-11,348.0
2022-06-12,0.0
2022-06-13,0.0
2022-06-14,0.0
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,107.0
2022-06-18,0.0
2022-06-19,0.0
2022-06-20,0.0
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,0.0
2022-06-24,0.0
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,168.0
2022-06-28,0.0
2022-06-29,0.0
2022-06-30,8.0
2022-07-01,381.0
2022-07-02,46.0
2022-07-03,124.0
2022-07-04,91.0
2022-07-05,119.0
2022-07-06,404.0
2022-07-07,46.0
2022-07-08,0.0
2022-07-09,0.0
2022-07-10,109.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,48.0
2022-07-15,13.0
2022-07-16,0.0
2022-07-17,137.0
2022-07-18,30.0
2022-07-19,30.0
2022-07-20,0.0
2022-07-21,0.0
2022-07-22,142.0
2022-07-23,5.0
2022-07-24,234.0
2022-07-25,8.0
2022-07-26,5.0
2022-07-27,0.0
2022-07-28,0.0
2022-07-29,0.0
2022-07-30,140.0
2022-07-31,117.0
2022-08-01,0.0
2022-08-02,10.0
2022-08-03,91.0
2022-08-04,3.0
2022-08-05,0.0
2022-08-06,0.0
2022-08-07,13.0
2022-08-08,71.0
2022-08-09,150.0
2022-08-10,8.0
2022-08-11,163.0
2022-08-12,53.0
2022-08-13,155.0
2022-08-14,3.0
2022-08-15,0.0
2022-08-16,0.0
2022-08-17,0.0
2022-08-18,0.0
2022-08-19,0.0
2022-08-20,130.0
2022-08-21,15.0
2022-08-22,3.0
2022-08-23,559.0
2022-08-24,869.0
2022-08-25,1273.0
2022-08-26,137.0
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,0.0
2022-08-30,0.0
2022-08-31,97.0
2022-09-01,0.0
2022-09-02,0.0
2022-09-03,0.0
2022-09-04,5.0
2022-09-06,0.0
2022-09-07,10.0
2022-09-08,30.0
2022-10-13,46.0
2022-10-26,64.0
2022-10-30,109.0
2022-11-05,462.0
2022-11-06,84.0
2022-11-07,94.0
2022-11-12,30.0
2022-11-15,224.0
2022-11-25,64.0
2022-11-26,13.0
2022-11-27,107.0
2022-11-30,180.0
2022-12-03,33.0
2022-12-11,20.0
2022-12-14,396.0
2022-12-15,655.0
2022-12-20,196.0
2022-12-21,58.0
2022-12-23,8.0
2022-12-29,13.0
2022-12-30,15.0
2022-12-31,363.0
2023-01-04,163.0
2023-01-08,503.0
2023-01-12,38.0
2023-01-17,300.0
2023-01-19,213.0
2023-01-21,3.0
2023-01-22,185.0
2023-01-25,335.0
2023-01-30,318.0
2023-02-01,130.0
2023-02-03,386.0
2023-02-09,221.0
2023-02-12,381.0
2023-02-17,254.0
2023-03-03,102.0
2023-03-10,30.0
2023-03-12,64.0
2023-03-13,81.0
2023-03-17,140.0
2023-03-18,25.0
2023-03-25,89.0
2023-03-26,13.0
2023-03-27,432.0
2023-04-01,127.0
2023-04-03,102.0
2023-04-06,117.0
2023-04-07,89.0
2023-04-08,254.0
2023-04-09,25.0
2023-04-14,305.0
2023-04-16,76.0
2023-04-22,81.0
2023-04-27,76.0
2023-04-30,157.0
2023-05-05,38.0
2023-05-06,30.0
2023-05-08,191.0
2023-05-10,20.0
2023-05-12,102.0
2023-05-13,25.0
2023-05-19,5.0
2023-05-27,5.0
2023-06-03,0.0
2023-06-05,5.0
2023-06-06,46.0
